node_id,labels,name,node_type,article_id,segment_id,title,text
segment:7677a6b32a44,Segment,范寿康_000_14d2ac72_s0014,Segment,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0014,,"在我在最后，敢替梁氏另下一种的说明如下:

“人类的伦理的当 为的先天形式——就是人类最可宝贵的，站在道德现象的背后而为道德现象的资本的义务意识——是超科学的。此外的一切伦理的内容法则却完全应由科学方法来解决。”

## (五) 几个附带问题

## (一) 因果律与充足理由的原理

唐钺氏在《心理现象与因果律》中说:

“我所谓因果律，就是说：一切现象都有原因。”

王星拱氏在《科学与人生观》中也说:

“因果之原理是说：宇宙中之各种现象，必定有因果的关系，没有无因而至的，也没有不生效果的。”

以上二氏对于因果律所下的定义当然是不错的。可是我以为这是广义的因果律，主观地讲来，我以为这就是充足理由的原理。这一种广义的因果律虽认定宇宙中之各种现象必有因果，但同时却没有包含同因必生同果的意思。这种广义的因果律只要求有因有果，却并未要求同因必生同果。同因必生同果是根据齐一之原理而来的。这是学理上严密的解释。至于

平常我们在实际谈论上或文字上所讲的因果律却是狭义的因果律，并不是这一种广义的因果律。换句话说，是指包括因果及齐一两原理的因果律，却不是单指原理的因果律。所以对这一层，我以为辩论者应当辨别清楚。

## (二) 人生观的科学与科学的人生观

任叔永氏在《人生观的科学或科学的人生观》里面下个明白的断定说:

“人生观的科学是不可能的事，而科学的人生观却是可能的事。”"
segment:efb97c2853be,Segment,范寿康_000_14d2ac72_s0012,Segment,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0012,,"为伦理规范——人生观——一部分是先天的，一部分是后天的。先天的形式是由主观的直觉而得，决不是科学所能干涉。后天的内容应由科学的方法探讨而定，决不是主观所应妄定。换句话说：人生观的形式方面是超科学的，但是人生观的内容方面却是科学的。而形式方面普遍妥当，始终不变，除实践外，实无更事研究的必要，所以现应研究的实偏于内容方面，而为研究内容的法则起见，尤不得不采

用科学研究法。在这一种意义，人生观与科学二者，大部分是有关系，而同时科学却不能解决人生问题的全部。

关于私见，上面已经约略述完，现在再对诸氏的议论加以批评。

张君劢氏在《人生观》里面，把人生观与科学二者完全绝缘，以为人生观的各项问题决非科学（广义）所能解决，而科学所能解决的决非人生观上的问题。这一种立论未免过于超绝事实，无怪乎引起了科学家丁文江氏的攻击。更进一层，就是张氏自己弄到后来也不能自圆其说，居然现出胡适之那篇《孙行者与张君劢》中的三对矛盾来。我对于这一种人生观与科学完全无关的见解不得不表示反对。

至于丁文江、王星拱、唐钺等研究狭义的科学的诸氏呢，他们对于科学（狭义）与人生观二者似乎都有主张完全相关的倾向。换句话说：他们都以为人生观的解决全赖狭义的科学，狭义的科学能够解决人生观的全部。弄到结局，他们竟至承认人类的意志全受因果律（狭义）的支配，他们看人类直同机械一样，他们否认自由和道德。"
segment:f2d0598a4581,Segment,范寿康_000_14d2ac72_s0016,Segment,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0016,,"那末，论理学或美学难道就不能成立了么？说明科学的法则固然是必然的，可是规范科学的法则是当然

的，却非必然的。当然的法则，不能强人以必同，但却不失为一般所要求。我以为人生观的科学之能否成立和张氏之遵奉该科学的法则与否完全是两个问题。任氏把来混做一起，那就未免是错误了。

## (三) 辩论的态度

关于此次论战的态度，我以为极有缺点。对这个问题，梁启超氏早已发表了一篇《关于玄学与科学论战之战时国际公法》。梁氏说:

“我希望措词庄重恳挚，万不可有嘲笑或嫚骂语。倘若一方面偶然不检，也希望他方面别要效尤。”

唐钺氏在《玄学与科学论争所给的暗示》里面也有一段论辩论者对于对方应取的态度，唐氏说:

“文字究竟比不得谈话，大家总要庄重些为是。”

梁唐二氏的议论是极有价值的。丁在君以为《努力》是给一般读者看的，所以他就该说些顽皮话。我以为丁氏这种迎合心理的态度决不是学问家所应取。丁氏对于这次参加论战者的态度恶化不得不负重大的责任。

【注二】做这篇文章的时候，第一因为时间短促，第二因为材料繁杂，种种遗漏的地方实是在所不免，所以读者诸位能加以切实的指正最所盼望!

七月十日上海

—— 转录第五卷第四号《学艺》——"
segment:f68e1bcaf533,Segment,范寿康_000_14d2ac72_s0005,Segment,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0005,,"本的区别；就生活之态度而论，他以为意志毫不自由，全受因果律之支配。但是照我

所见，这二点却不是这样容易能够速断的问题。生命和意志问题实是自古迄今尚未解决的谜。我们如果能够断定意志毫不自由，生命全无意义，那末，人生不是变做一种机械，试问人类社会里面还有什么道德可言，什么责任可讲呢？果如王氏所言，今天的社会现象不过是昨天的社会现象所必致的结果；明天的社会现象不过是今天的社会现象所必致的结果；我们人类不是简直毫无参与的余地么？退一步说，王氏纵使承认我们能够参与，但他既以为参与的原动力——意志——全受因果律的支配，那末，所谓参与，充其量也不过是必然的参与，我们对于这种必然的参与那有责任可讲呢？王氏倘不否认道德，我以为王氏对于这种问题还应当慎重研究才是。

【注一】此地所谓因果律是指狭义的因果律，即必然的因果律。参看后面“因果律与充足理由的原理”。

## (三) 科学是什么?

科学的解释有广义和狭义两种。照广义讲来，凡由科学方法制造出来的学问都是科学。广义的科学里面包含说明科学及规范科学两种。照狭义讲来，科学单指说明科学。什么叫做说明科学？什么叫做规范科学呢？原来我们人类所谓法则中间有两种不同的法则：一种叫做必然的法则，一种叫做当然的法则。必然的法则（自然的法则）都是一定不变，我们不能用人力去左右他们，他们是必然的，是不可避的。"
segment:329bb7f9c796,Segment,范寿康_000_14d2ac72_s0007,Segment,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0007,,"从他的科学分类看来，是指广义的科学，这却是毫无疑义的。至于反对以科学方法为广义科学的本质的见解的代表则有林宰平、张东荪二氏。我以下对二氏的意见略微批评一下。

林氏在《读丁在君先生的〈玄学与科学〉》里面说:

……即如乌尔夫主张凡用科学方法所研究者皆可谓为“科学的”，然严格说来，科学的究不是科学，换句话说：就是科学方法，究不是科学自身。譬如一步一步的先搜集材料，次假定公例，又次试验证明，这样诚实有条理，固然应用到那一方面都相宜，然科学若仅指这种空空洞洞的方法，那么，凡做人能够诚实有条理的，都可称他是个科学家么？假如科学方法即是科学自身，然则几何学的方法应用于绘画音乐等，能否即将绘画音乐叫做几何学；数学方法应用到无线电上，能否说无线电就是数学；物理学应用到医学上，能否说医学就是物理学？……若调绘画等虽不能说他即是几何学，然他既是应用科学的方法，总可谓之科学，其实这句话只可说：绘画等虽未尝不可用科学的方法来研究，至于绘画自身，他是整的，调和的，活的，不可分析的；音乐也是如此；要说他是科学就很费解的

了。”

林氏这种驳论未免牵强。第一，科学既是一种学问，那末学问自然不应该和艺术、宗教混为一谈。我们用科学方法研究艺术或宗教的时候，我们固然可以称这一种科学做艺术学或宗教学，但是断不能称应用科学方法的艺术或宗教（假使有这一种艺术或宗教）做科学。我想丁氏的主张大概也是如此。"
segment:4d40cb67bf28,Segment,范寿康_000_14d2ac72_s0011,Segment,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0011,,"谓直觉主义就立脚于这一点，而且他只能够也只应该中止于这一点；可是事实上他往往还想从主观独断地演绎适用于实际生活的内容的伦理规范（指2),这是直觉主义的根本错误。内容的伦理法则决不是如纯粹主观形式一样，能够单从主观直观而得的，我们只能用科学的探讨方才能够获得这一种内容的伦理规范。至于这一种由科学研究而获得的内容法则究竟有没有普遍妥当性，这实在是一个疑问。可是我们不要忘记:(甲）单单纯粹形式的规定对于实际科学和实际生活是不够使用;(乙）从主观方面独断地演绎出来的规范比从科学研究所得的规范更当少妥当性和权威。对于伦理的当为的先天形式，对于人类最可宝贵的义务意识，我们当然不应该和快乐主义的学问家一样去全忽视他——快乐主义的学问家将各种伦理的规范都看做经验的产物——可是在这种先天形式以外，我们不得不根据科学研究，树立几条更切实的内容的基本法则。哲学家的伦理的立脚点虽是变化百出，可是他们对于道德目的的判断是比较少于变化；倘使达于道德意识的某种发达的阶段的时候，这一种判断大概也会固定起来，和论理的关系一样。胡恩特（Wundt）的这一句话的确含有至理。

就上一段文字看来，读者当也了解我对于伦理规范的见解的大概了。我的私见以为伦理规范——人生观——一部分是先天的，一部分是后天的。先天的形式是由主观的直觉而得，决不是科学所能干涉。后天的内容应由科学的方法探讨而定，决不是主观所应妄定。"
segment:ddb8b2ba8fa0,Segment,范寿康_000_14d2ac72_s0006,Segment,范寿康_000_14d2ac72,范寿康_000_14d2ac72_s0006,,"所谓法则中间有两种不同的法则：一种叫做必然的法则，一种叫做当然的法则。必然的法则（自然的法则）都是一定不变，我们不能用人力去左右他们，他们是必然的，是不可避的。当然的法则（规范）却是不然，在放任的时候，我们未必服从，也未必不服从，换言之，当然的法则的实行非必然的，是可以随人而异的；但是在他一方面，当然的法则，纵使有时有人去背犯他，却是我们所要

求的，所以我们对于他们，总想竭力发现，并想竭力尊奉。科学里面，凡是研究必然的法则的叫做说明科学，研究当然的法则的叫做规范科学。如动物学、植物学、物理学、化学、地质学，乃至研究意识的自然的法则的心理学等都是说明科学。如论理学、美学，乃至研究人生的当然的法则的伦理学等都是规范科学。与广义的科学——包含说明科学及规范科学——相对待的是宗教和艺术。这是我对于科学的见解的一斑。

现在我再讨论诸氏关于科学的意见。

关于科学的定义，意见极多，然大体讲来，似以科学方法为广义科学的本质的见解最占优势。如丁文江、王星拱、唐钺等诸氏都取这种主张。对这一层我以为是妥适的。张君劢论科学分类及各项问题洋洋数万言，但对科学的定义却没有一个明白的宣言，这实在令人惊怪；不过他所谓科学从他的科学分类看来，是指广义的科学，这却是毫无疑义的。至于反对以科学方法为广义科学的本质的见解的代表则有林宰平、张东荪二氏。我以下对二氏的意见略微批评一下。"
entity:fe901cfcc616,人物,张君劢,人物,范寿康_000_14d2ac72,s0000,,
entity:0bacf98593d1,人物,丁文江,人物,范寿康_000_14d2ac72,s0000,,
entity:a252ef6e0c94,人物,梁启超,人物,范寿康_000_14d2ac72,s0000,,
entity:09d93e258179,人物,任鸿隽,人物,范寿康_000_14d2ac72,s0000,,
entity:ff64cde28949,人物,胡适,人物,范寿康_000_14d2ac72,s0000,,
entity:e867d428ff3f,人物,林宰平,人物,范寿康_000_14d2ac72,s0000,,
entity:a5d9f1eb114e,人物,张东荪,人物,范寿康_000_14d2ac72,s0000,,
entity:6f60dd1dde5c,人物,唐钺,人物,范寿康_000_14d2ac72,s0000,,
entity:e2e4dccffb9b,人物,王星拱,人物,范寿康_000_14d2ac72,s0000,,
entity:67821481a750,概念,人生观,概念,范寿康_000_14d2ac72,s0000,,
entity:0a5d9170d332,概念,科学,概念,范寿康_000_14d2ac72,s0000,,
entity:da4572fa708f,人物,孙伏园,人物,范寿康_000_14d2ac72,s0001,,
entity:3691eeab8aae,概念,讨论的程次和范围,概念,范寿康_000_14d2ac72,s0001,,
entity:92e719a666f6,问题,人生观与科学的关系,问题,范寿康_000_14d2ac72,s0002,,
entity:1833175dbdc3,概念,因果律,概念,范寿康_000_14d2ac72,s0004,,
entity:dff2e629a329,方法,科学方法,方法,范寿康_000_14d2ac72,s0005,,
entity:7f28e7014895,概念,说明科学,概念,范寿康_000_14d2ac72,s0005,,
entity:6d660db486b6,概念,规范科学,概念,范寿康_000_14d2ac72,s0005,,
entity:9dceb244906a,概念,必然的法则,概念,范寿康_000_14d2ac72,s0005,,
entity:67e072fff3d6,概念,当然的法则,概念,范寿康_000_14d2ac72,s0005,,
entity:c8b98890c241,概念,心理学,概念,范寿康_000_14d2ac72,s0006,,
entity:0f624a869c61,概念,伦理学,概念,范寿康_000_14d2ac72,s0006,,
entity:1b6bf6f8f873,概念,宗教,概念,范寿康_000_14d2ac72,s0006,,
entity:b3d38f4462f9,概念,艺术,概念,范寿康_000_14d2ac72,s0006,,
entity:06f2b674aa94,概念,广义的科学,概念,范寿康_000_14d2ac72,s0006,,
entity:78b798906628,概念,科学方法,概念,范寿康_000_14d2ac72,s0007,,
entity:b2c6eb6b0bb7,概念,第二次的科学方法,概念,范寿康_000_14d2ac72,s0008,,
entity:4f6f4e0f1e5a,概念,第一次的科学方法,概念,范寿康_000_14d2ac72,s0008,,
entity:e1f8288516ae,概念,艺术学,概念,范寿康_000_14d2ac72,s0008,,
entity:5567a62a282d,概念,宗教学,概念,范寿康_000_14d2ac72,s0008,,
entity:8cd9cf64bf34,概念,现实,概念,范寿康_000_14d2ac72,s0009,,
entity:46ee522e51e7,概念,理想,概念,范寿康_000_14d2ac72,s0009,,
entity:f4116cdaa771,概念,伦理规范,概念,范寿康_000_14d2ac72,s0010,,
entity:0d3b7e0268bf,概念,良心,概念,范寿康_000_14d2ac72,s0010,,
entity:229015e1f4bc,人物,康德,人物,范寿康_000_14d2ac72,s0010,,
entity:18b0af1e8ac4,主义/学说/理论,直觉主义,主义/学说/理论,范寿康_000_14d2ac72,s0010,,
