node_id,labels,name,node_type,article_id,segment_id,title,text
segment_84b422cbb84b9db2,Segment,吴稚晖_001_b4c0e810_s0044,Segment,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0044,,"。

例如中华民国的八百罗汉，境况为难的，实在也居大半。不靠南北奔驰，捧住那只饭碗，简直便有许多人，将憔悴失业，弄得室人交谪，有无穷的苦趣，与东京灾民不相上下。而且东京灾民是，等灾象过了，有从新复业，自行寻饭的希望。那些寄生虫的罗汉，并另寻正当新饭碗的勇气，完全被那鸡肋式的议席，销沉到零度以下。因为没有什么事业，再比这种可贫可富，可贱可贵的勾当，逍遥而容易。所以止剩了一个患得患失，不肯另图别业。老实那种高等流氓，贪吃懒做，也少有人请教。故彼等的实在，可以算做终身落难的灾民。纵使大选费呀，出席费呀，尽他受用，原有些可恶。至于仅仅发一点北京的打折岁费，受一点上海的客中津贴，存在存在他的装饭臭皮囊，或兼恤他的妻子，也正与赈济东京灾民一样。即使让一步两步说，也不好算有十分差别。然而大家对他那种吃饭，竟有种说不出话不出的鄙恶，全世界无论什么人，没有一个不摇头。这又证明吃饭很辱没了人生观。

又例如黎菩萨前年有句话，叫做“有饭大家吃”。在狗争骨头同军阀吃人的状况中，得到这句很像体面的谈话，一时也确实感动着人心。又证明吃饭问题，虽够不上说是人生观里的重要问题，毕竟还算得上一个问题。

又例如自从得了菩萨的暗示，不但占据地盘的，偷窃高位的，公然自诉他的为着饭碗，有所不得已。余如绅士专为子弟谋差缺，学生专为父母求文恁，更看做领了菩萨法旨，十分正当。现在也不必恁着理论，来讨论我们的满意不满意。"
segment_debf56f73b33d4de,Segment,吴稚晖_001_b4c0e810_s0045,Segment,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0045,,"高位的，公然自诉他的为着饭碗，有所不得已。余如绅士专为子弟谋差缺，学生专为父母求文恁，更看做领了菩萨法旨，十分正当。现在也不必恁着理论，来讨论我们的满意不满意。但恁事实，来看大家的赞成不赞成。那可说赞成的居少数，都以为被吃饭害了。又证明吃饭问题，近乎在人生观里是应屏斥的问题。

这样的忽是忽非，原悉数不能尽。引着两个比较，也够可把一切概括。尽管有如创办实业，叫多数人有饭吃，自是好事。然结局自己面团团作富家翁，便不大高明。又有如勤俭成家，叫子孙有饭吃，也不算大差。然结局造成许多无所事事的少爷，就毕竟错误。诸如此类，皆可让大家空闲了自己推想，不必我来多占《太平洋杂志》的篇幅。总而言之，统而言之，归到实际，吃饭是，完全是人生观里的重要成分。吃饭本身，一毫不鄙陋，一毫无罪恶。

惟吃饭有个标准，我却没有新鲜批评，止有老生常谈。就是：

（一）是吃饭要用自己的劳力换得才是。（到了大同世界，“各取所需”，也要将“各尽所能”，做交换。不过人人道德高尚，去了算账式的交换形迹而已。）

（二）是我的吃饭，若把阻碍别人的吃饭得来，就不对了。（现在的罗汉与菩萨叫人民愈穷，资本家叫别人歇业，少爷叫供养他的增多劳苦，皆阻碍人家吃饭。）

（三）是化了劳力吃不到饭，还是不愿意夺别人的饭来吃，也便算做难能可贵。

（四）是能够想出许多饭来给人吃，自然最好。"
segment_86f11dee31a71da5,Segment,吴稚晖_001_b4c0e810_s0046,Segment,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0046,,"爷叫供养他的增多劳苦，皆阻碍人家吃饭。）

（三）是化了劳力吃不到饭，还是不愿意夺别人的饭来吃，也便算做难能可贵。

（四）是能够想出许多饭来给人吃，自然最好。但反过来，夺了许多人的饭，给我亲爱的去不劳而吃，那就更不对。

第一条吃饭要用自己劳力换来，其原理是：宇宙万有，都从漆黑一团变出。维持各个体的存在，原无从再到宇宙以外去想法。止是采用此有，供给彼有。但其原则，应希望取于无用，以供有用。虽取于异类，亦难免因不能尽知，误取有用者自给。然实出一时所不知，自可相恕。至对同类，既深信自己为有用，即应推知同类，皆为有用，不当互相供给。所以同类相残，什么东西都不肯干。劳力即为生命的一部分。吃饭不用自己劳力，一定牺牲别人的劳力，供养自己，却犯第二条的阻碍别人吃饭。间接消耗人家一部分的生命，无异同类相残。故第一条便是救济第二条。但是尽管遵着轨道而行，仍不免于失败，亦是宇宙变动中所不可避免的事实。因为万有杂然自由出发，各自进行，并不受有划一强制之命令。所共同遵守之大法，惟不许有意为无故的相斫罢了。（以其愿变万有，不愿吞并为漆黑一团而知之。）然惟其甚自由，故无意中之互相阻碍极多。宇宙永无至极的真美善，亦就因为如此。所以个体尽了劳力，竟换不到吃饭，或吃亦不能饱，乃是道理上的寻常之事。到此劳力既尽，吃饭艰难之际，若定要强吃，亦必生有阻碍别人吃饭的影响。"
segment_dc14547e897a0cb7,Segment,吴稚晖_001_b4c0e810_s0047,Segment,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0047,,"的真美善，亦就因为如此。所以个体尽了劳力，竟换不到吃饭，或吃亦不能饱，乃是道理上的寻常之事。到此劳力既尽，吃饭艰难之际，若定要强吃，亦必生有阻碍别人吃饭的影响。因此那第三条，用第一条救济了不够，应当再用第三条救济。说到第三条救济法，吃饭问题逐忽变为清风明月问题了。

吃饭罢，食罢，原不过维持个体存在的代名词。个体存在的需要，类乎饭的很多。譬如饱吃白米饭，固然肥头胖耳。但饱看明月，饱领清风，亦神清气爽。白米饭同清风明月，在生命上同一重要。因此把维持个体存在的需要列举出来，当说营养需饮食，呼吸需空气，肌肤躯体需光热，需衣，需住，目需色，耳需声，鼻需嗅，心脑需愉快。（忧愤则顷刻可以陨命，终夜可以顿老。）概括说之，可曰生活问题。吊诡其词，不妨就说吃饭。侥幸止有衣食住，都要化劳力的高价，方能备物。至于半分钟不可断的空气，一半天不可少的阳光，江上的清风，山间的明月，耳得之而为声，目遇之而成色，都能取之不尽，用之不竭。没有玉米馍馍那么矜贵，没有高粱秆子的土屋那么难得。于是悲悯的哲人，高尚的节士，晓得吃饭常有缓急。劳力有效，自然被珍衣，鼓琴，食不厌精，脍不厌细，“固有”之可也。倘劳力失效，则贩糗茹草，若将终身焉可也。一箪食，一瓢饮，在陋巷，不改其乐亦可也。饮水，曲肱枕之亦可也。即井上有李，三咽然后耳有闻，目有见，亦无不可也。而且饿死勿做贼，尽将出于自然也。"
segment_46219c18d2154aef,Segment,吴稚晖_001_b4c0e810_s0048,Segment,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0048,,"，若将终身焉可也。一箪食，一瓢饮，在陋巷，不改其乐亦可也。饮水，曲肱枕之亦可也。即井上有李，三咽然后耳有闻，目有见，亦无不可也。而且饿死勿做贼，尽将出于自然也。而又在平日，一味把取不尽，用不竭，顶便宜的江上清风，山间明月，贮做有客无酒，有酒无肴时的代用娱乐品。还把所谓尽善尽美的道德礼乐，怡悦心脑，连肉味竟可以不知。索性朝晨闻了道，就不吃晚饭，死了也不妨。把他包括说起来，便是凡人不可无高尚的存在，便叫做应有清风明月的嗜好。他的意思，就是凿于口腹而丰于耳目，一样也可以得到生命的舒适。我虽忘不了吃饭，却也极崇拜清风明月，故愿意两全了，成功一个清风明月的吃饭人生观。其实说来说去，无非要当着化了劳力吃不到饭的时节，能做到还是不愿意夺别人的饭来吃，圆满了第三条，去帮着第一条救济第二条，使第二条我的吃饭，不阻碍别人的吃饭，可以实行就是了。

但是这清风明月的吃饭人生观，既为消极道德的极轨，为至难能的“持中”主义，断无不表一百二十分的相对同情。可惜若把这个主义勉强一般人民，便是衣食未足，叫人知荣辱。便是救死不赡，叫人治礼义。便是不等富之，即便教之。春秋责备贤者，或者可以有效。拨乱世而反之正，亦或因有一二模范人物，只手可以擎天。然结果止小部分自尽其心，为天地留正气而已，无补于生民之涂炭者其常。所以大布之衣，大帛之冠，又必务材训农通商惠工，立成器以为天下利，方足以致小康，开太平。"
segment_034fe44709f1767e,Segment,吴稚晖_001_b4c0e810_s0049,Segment,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0049,,以擎天。然结果止小部分自尽其心，为天地留正气而已，无补于生民之涂炭者其常。所以大布之衣，大帛之冠，又必务材训农通商惠工，立成器以为天下利，方足以致小康，开太平。因为消极之道德，乃个人之道德，非公共之道德。若因自己要持中，便纳履踵决，出金石的歌声，坐啸于清风明月之中。其君子居于陋巷，致其小人皆群陷豕牢。若还说君子爱人以德，赠之以困穷，无异赠之以高贵，也就滑稽太厉害了。当初漆黑一团，变动而为万有，绵延而亘无穷，时时倾向于真美善，难道整备如此的苟延残喘，敷衍这持中的么？所以反对物质文明，几无异自己萎缩其精神，还有什么精神文明可言。故分析人生观之成分，清风明月一问题，吃饭又一问题，二者不可偏废。况其人非即黄州太守，谁能轻易到江上去领略清风，到山间去玩赏明月？清风吹向无褐之夫，明月照进空釜之室，凄惨则有之，而高旷何在呢？彼物质文明进步之邦，从工厂出门，即入广大花草的公园中披拂清风。执壶浆行市，即在坦平列树的大道上仰看明月。其君子避嚣于江上与山间，其小人行歌于公园与大道，以视曳破胶皮车于泥涂中，啖窝窝头于败厕边，我等为我同胞之设备，果尽心焉否耶？高谈个人私德，拒人于千里之外，绝不顾全体公德，至此而知饱享不取值之清风明月，直即自然界之扒手而已。（望之也重，故责之亦周，幸勿以为忤也。）故吃饭的正轨，应该归结到第四条。
segment_f7b8a875aa28022e,Segment,吴稚晖_001_b4c0e810_s0050,Segment,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0050,,"德，拒人于千里之外，绝不顾全体公德，至此而知饱享不取值之清风明月，直即自然界之扒手而已。（望之也重，故责之亦周，幸勿以为忤也。）故吃饭的正轨，应该归结到第四条。所谓能够想出许多饭来吃，那方才使得衣食住略与清风明月等价，虽不能说到不尽，不竭，亦足以多取多用。吃饭问题，便解决起来，容易多了。要想出许多饭来吃，不仰仗物质文明的科学，更有什么方法呢？

况且因吃饭之故，对于人与人之同类，即不必用科学去进取，但使人人能淡泊消极，亦确可敷衍解决。至对着供给我们吃饭材料的异类而言，却又有大问题发生。上面不是说宇宙万有各自维持存在，止是采用此有，供给彼有么？不又说但应取于无用，以供有用么？为呼吸、肌肤、耳目计，取于空气、取于光热、取于清风明月，都是不尽不竭的东西，别人用不了，就算无用亦可。取那种无用的空气、光热、清风、明月，来供我有用的人，自然恰好。为着口腹，以供营养，便不能不取牛羊鸡豚，稻粱菜蔬。难道他们都是活着无用，惟我活着有用，所以取彼无用，供我有用么？真是因其异类而多所不知，不免很错误了。故从浅显的看着，似乎宇宙止是一个相斫的世界，什么竞争互助，全说不上。所以佛做太子时，在郊外看耕田，见犁锄把泥土翻了过来，便蚯蚓甲虫一齐显露。随即鸦鸢三五的下来，把他们啄食了。太子感伤这种相杀，决意出家，把宇宙使他涅槃，仍反做漆黑一团，免得常演绵延的惨剧。然太子时代，科学还说不上，还止见其一，未见其二。"
segment_31b4923da30cfed2,Segment,吴稚晖_001_b4c0e810_s0051,Segment,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0051,,即鸦鸢三五的下来，把他们啄食了。太子感伤这种相杀，决意出家，把宇宙使他涅槃，仍反做漆黑一团，免得常演绵延的惨剧。然太子时代，科学还说不上，还止见其一，未见其二。若在现在批评，更觉得相杀的程度远高。譬如一鸢啄食三五甲虫，或饭庄佳客点食清炒虾仁，这都是一个杀多个。但尘土飞扬，肺痨病虫数万入口，或饮水不洁，虎列拉菌成队下肠，或三数周年，或三数小时，一个庞大个体，就此涅槃，这叫做多个杀一个。拿着此有，来供彼有，是无从另到宇宙外想法的缘故。倘不高兴的向后要求派有如佛者，他不愿意看这相斫世界，原也大有理由。但他要涅槃，涅槃不了，徒然造成许多待布施的乞丐，简直无意中阻碍同类吃饭，好像是变相的同类相残，也是他初意所不及料。然就着他的实行消极，有两条办法，虽助不了涅槃多少，却帮了我们高兴进行的，也开着一些法门。我们不甘愿漆黑一团，尽着高兴地进行。所有维持万有的存在，无非便在万有中，拿着此有，供给彼有，这是无可讳言。但于无法中想出一条方法，叫做取着无用，以供有用。什么叫做有用无用，没有确实的标准好定，定了也没法强制的执行，也是无可讳言。因为若是标准容易定出，或执行可以强制，岂非绝对的真美善，便真正可以涌现么？绝对的真美善，与真正的涅槃一样，那里有这么一回事呢？所以确实的标准，也是永远没有。惟较有理由的标准，乃是随时可定，随时可改，终有一个尽着心的较好又较好可言。
segment_9a9c3b741be8b66b,Segment,吴稚晖_001_b4c0e810_s0052,Segment,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0052,,"么？绝对的真美善，与真正的涅槃一样，那里有这么一回事呢？所以确实的标准，也是永远没有。惟较有理由的标准，乃是随时可定，随时可改，终有一个尽着心的较好又较好可言。这便是诚能动物，为了“美善”，竭力倾向于“真”，止管据其所知，尽心罢了。因此据我们（是指柴积上日黄中的我们），尽心的立起几个无用标准，便是：

（一）是依我们现在的智识，没法想得出他与我们有同样的作用，及同样的感觉，便权且妄认他为无用。

（二）是尚未成熟，暂时分辨不出他同成熟的一样，也便权且妄认他为无用。

（三）是在这一物的自己，亦不知彼所愿弃的成分，到底还是有用或没用，也便权且妄认他为无用。

（四）是这物已经公认为无用，不管他到底确实否，也权且妄认为无用。

第一条的，例如金石及草木。金石是至今被人看做专为动植物的补充品。妄断做无用，虽有吴稚晖代毛厕里石头辩护，说他在理化试验室里，也会闹恋爱自由，到底吴稚晖在另一问题上，又持之不坚。至于草木，从前绿满窗前草不除的道学先生，也已经能够赞他生机洋溢。所以吴稚晖在天文会讲漆黑一团的宇宙观，也虑及和尚留朋友吃素饭，田里的青菜必听见了同留着后拔的青菜泣别。南先生在《晨报》上做食枣小说，也说枣魂掉泪不答。但我现在闭着眼，忍心害理的瞎说，也就可以抄老文章，说“诞降嘉种”，青菜同枣子的作用，止是天爷爷仁爱我们，专为我们而生。况且他们的泣别与掉泪，秋波生在何处，我们尚未发现。"
segment_b83cb7ebd5683025,Segment,吴稚晖_001_b4c0e810_s0053,Segment,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0053,,"闭着眼，忍心害理的瞎说，也就可以抄老文章，说“诞降嘉种”，青菜同枣子的作用，止是天爷爷仁爱我们，专为我们而生。况且他们的泣别与掉泪，秋波生在何处，我们尚未发现。所以为我们吃饭要紧，权且妄认他们为无用，暂时我们也不会败诉。这就是我佛慈悲，主张素食的一个办法，他把他作为正觉未圆满时的暂局，我们也可把他化作为五光十色进行中的改良过程。但和尚到底不及博士，就是科学博士要想在金石中取出蛋白质，乃博士使将来能实行古代风流天子辟谷饵金石的仙方。可以免流青菜红枣的几缸眼泪。和尚毕竟还要咬着菜根，如此要想从佛学进一步，不就是科学么？

第二条的，例如精虫及子卵：死的孕蛋同精虫，有显微镜片子及书本的插图可看。活的虽杀着兔子之类，也能看到。我却同许多朋友看见了人的活精虫。当着他们出了阳性的机体，约有半分钟，便将针头拨一滴在玻璃片，止用一百倍的显微镜看着。早看见这针头大的一滴原精，显现了带尾的蚪蝌虫，不下二三百尾。在透明的玻璃世界内，彼此南行北行东行西行，比北京前门大街在热闹时的过客，还要繁忙。不过精巢里尚无科学工艺，还没有一个“不可徒行”的大夫在内，胶皮车汽车是都不曾备。可怜忙了三分钟，玻璃世界大约酸化了，起了超过东京地震的大灾，把二三百枚的曳尾客都变成一塌糊涂，一齐超入涅槃，剩着粘滴滴的鼻涕一团。这就是全部的精虫宇宙史。所以叫精虫是无用，老僧摇头不敢答。但是一英寸寸肺痨病的痰，可含痨病虫二百兆尾。"
segment_45c0315952d2ceb3,Segment,吴稚晖_001_b4c0e810_s0054,Segment,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0054,,曳尾客都变成一塌糊涂，一齐超入涅槃，剩着粘滴滴的鼻涕一团。这就是全部的精虫宇宙史。所以叫精虫是无用，老僧摇头不敢答。但是一英寸寸肺痨病的痰，可含痨病虫二百兆尾。精虫比痨病虫大上多少倍，我因不考性交博士，没有查考。但曾在五百倍的显微镜里，看同样一滴的肺痨病虫，也有二三百尾光景。（这是我的姨甥马光斗君吐出的血痰，他不到一年便死在比利时了。一个很聪明的少年，因不相信食物洁净等等，便做了多个吃一个的一个。）姑且瞎说算精虫大上痨病虫五倍。如此，每与“老妻敦伦”一次，泄漏半茶杯的原精，够算五英方寸，也是二百兆尾。倘个个精虫都要出世，止要某三爷同某三太太两回团圆，就可以把全国四百兆百姓流放南北两极，尽叫他的少爷来补充。那就总统选举票，投四百兆张，也不必运动，全体通过了。可惜据说某三太太的孕蛋，每回止有一个，至多两个或三个。所以某三爷每次化用的精虫，倒有一百九十九兆九十九万九千九百九十七枚，化给冤大头身上了。不说笑话，这化给冤大头身上的一百九十九兆九十九万九千九百九十七枚的精虫，简直可以算是无用废物呀。倘然抽足了鸦片，又要应酬三妻四妾，又要胡同里去偷偷摸摸，伤害了恒河沙数的未来小百姓，还有什么李闯、张献忠比得上他的凶恶呢？然我们那位漆黑一团的老祖爷爷恐怕后面吴稚晖要做《神工鬼斧的生小孩人生观》，没有资料，竟不肯把性欲绝了。今且按下不表。
segment_565255d0f68ea4eb,Segment,吴稚晖_001_b4c0e810_s0055,Segment,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0055,,百姓，还有什么李闯、张献忠比得上他的凶恶呢？然我们那位漆黑一团的老祖爷爷恐怕后面吴稚晖要做《神工鬼斧的生小孩人生观》，没有资料，竟不肯把性欲绝了。今且按下不表。再说有人说过，一对苍蝇倘然孳生三礼拜，一无天札，全地球便止能位置苍蝇，更无别的飞潜动植的饭碗可剩。又如播谷一升，得稻三担，倘三担尽要入地传种，也不上数年，地球上止能插稻，更不能并容种稻人插足。到了这里，我们便由不得冒冒失失，暂时要自称得着一个结论：就是漆黑一团先生真是周到，一是对于宇宙万有中的每一个有，预备着恒河沙数倍的候补当选者，做个绵延（传种）的计划，机会较多（他竟化几百万元，去买十万额一元一张的彩票，把额票一齐买了，便什么彩都能得到。可惜一张偏为人买去，偏偏失却头彩，所以也还有不断的灭种），不怕诸有的不绵延。二是把这用不了的，便充别一个的存在资粮。三是本来不过预备着，原知道恒河沙数要遇着天然陶汰，于是宇宙万有，各自有得刚刚恰好，便叫至真、极美、最善，漆黑一团先生就要改名精致玻璃花球了。可惜也做不到，所以谁应若干，还是辛苦的在那里分配。自以为分配常有进步，因此吹做进化。或笑着止有绵延，故定要改称积叠。闲文我们不管。我们此处，止把他所谓候补选不到的，所谓本来充资粮的，所谓晓得要淘汰的，举这些的精虫子蛋，皆权且妄认为无用。因此大米饭三碗一餐，没人非议。红枣几十枚一吞，止算小事。并且鸡蛋到眼，就是和尚也许流涎。
segment_9e73424f9a8ee4b0,Segment,吴稚晖_001_b4c0e810_s0056,Segment,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0056,,所谓本来充资粮的，所谓晓得要淘汰的，举这些的精虫子蛋，皆权且妄认为无用。因此大米饭三碗一餐，没人非议。红枣几十枚一吞，止算小事。并且鸡蛋到眼，就是和尚也许流涎。所谓“混沌乾坤一气包，也无皮骨也无毛。老僧送尔西天去，请你喉咙里边跑”。到底比便壶里偷燉猪蹄罪恶轻些，欧阳竟无先生也必定点头允许，称是“方便法门”。但是除了少数的贺兰进明（？）一流的龌龊怪物，有什么嗜精癖之外，精虫就不得充数杂粮。然而在从前南京考举子的时代，有首传诵的打油诗，叫做“何物秦淮有，妓楼试院通。廪增附监贡，尿屎血脓虫”。然则狼藉秦淮河边的精虫，天然认为无用，自有担粪夫同尿屎一齐收拾去，充做肥料，间接使他化身在谷子枣子里，供我们大嚼。而且每次性发，制造了二百兆，就是止许有一条放他跑进孕蛋，果真是一条一条无限制的叫他成人有用，人数必然太多，也没有许多白米红枣鲜蛋，能供他受用。因此老僧虽偶尔思凡，也要强制了入定。竟叫他在卵巢里暂增二百兆口，顷刻复灭绝在卵巢里，这又是我佛慈悲，主张绝欲的办法。他是用他实行涅槃，我们也可以借他限制过庶。我们倘然凡心未净，偶尔放二百兆大国民逃出卵巢，他里头的最大多数，自然是自讨苦吃，徒然去逐队脓血，浮沉在秦淮河边。就使有一二强梁头目，公然闯进孕蛋，而花旗国又来了一位女菩萨，叫做珊格夫人，竟能用辣手连孕蛋拖进醋浸棉花里，结果他的历史，决不放他成功有用。但这位女菩萨虽学过些科学，还不算甚精。
segment_ea9ca4147ce5b76b,Segment,吴稚晖_001_b4c0e810_s0057,Segment,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0057,,"目，公然闯进孕蛋，而花旗国又来了一位女菩萨，叫做珊格夫人，竟能用辣手连孕蛋拖进醋浸棉花里，结果他的历史，决不放他成功有用。但这位女菩萨虽学过些科学，还不算甚精。手术偶尔不良，仔细弄点悲剧出来。如此，要想绝欲绝得道地，避孕避得稳当，能够不好好的去请教科学么？（科学家在传染病不曾成功时，想出打针的预防法，也就是替代微生物避孕。并不是一味相斫。科学功用之大如此。）

第三条的，例如牛乳羊毛：奶妈卖人乳，与胶皮车夫妻腿力，差不多一样。人乳消耗，有肥肉汤可以充补。腿力消耗，有窝窝头可以充补。因此料想大武太太供给我们些儿牛乳，也可以用干草充补。在母牛自己看来，简直可以算做无用，落得供我们的有用。我们两个月不剪发，自然嫌他太长。三十二枚铜子的剪发费，要省也不能。剪下的发，再也没有人用手巾包了回去。听凭整容匠积多了，若干铜子一斤，卖给庄户去充肥料。这正像绵羊因为御冬之计，长了一身长毛。一交夏令，正没有方法脱却那重裘。我们却替他一齐剪了，令他一身轻快，免得学狗子的伸舌取凉。我们却舶来的哔叽大鳖，从此得到。果否牛乳羊毛，自身亦有生命，那就敬谢不敏，不敢置答。幸亏目下也无人诘问。拔一毛而利天下，杨朱弗为。那是古代剪刀难得，改剪为拔，自然剧痛。若早说剪一毛而利天下，杨朱定也欣然。照此种的不必难为牛羊，我们居然饮牛乳，穿哔叽，饱享文明之福。两利为利，什么更有圆满于此呢？"
segment_71995df3428389cd,Segment,吴稚晖_001_b4c0e810_s0058,Segment,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0058,,古代剪刀难得，改剪为拔，自然剧痛。若早说剪一毛而利天下，杨朱定也欣然。照此种的不必难为牛羊，我们居然饮牛乳，穿哔叽，饱享文明之福。两利为利，什么更有圆满于此呢？惟狐貉之厚以居，割不方正不食，就惨厉厉的不堪设想了。便是食夫稻，我们在上面讲过，算是废物利用。至于衣夫锦，那就糟糕。一衣之锦，其来路至少要几千条活蛹，宛转在沸汤里剥尽茧丝而死。所以佛祖爷也不赞成孔圣人衣锦尚纲，锡裘而行。然而他的八宝庄严，也还免不了绣缎宝披，盖在象背，增出大罗天上威仪。即我亦赞成到无政府时代，应该街上皆铺红缎毯子。而且我们不喜欢油盏，爱在电灯光下，讨论玄学，则电线的绝缘，又不能无丝。消极办法，惟有共换布衣，改点油灯，强火车倒开到宋朝。倘要积极进行，周、程、张、朱的格物，他们都不是寻一物来格，叫做格不到区区之蚕。这件小事，竟也同蚕在汤里，叫做僵了。幸亏二十世纪的科学家，他把药水瓶横和竖和，倒在破茧烂衣之中，居然在法兰西的里昂城里，缫得上好的细丝。于是有了办法，蚕在作茧以后，听凭他在茧里成蛾。他咬破茧头飞去。我们拾他的破茧，抽得好丝。电线、缎毯、缎披，合着最美之锦，可以无一不备。虽现在一面药水已经在那里救世，一面仍旧整千万担的活茧，在那里汤煮火炙。这正是我们还怕麻烦，贪图省事，不顾伤天害理罢了。却已不是我们没有办法。有了办法，自然将来蚕国里的浩劫，可以避免。将来恒河沙数的蚕公公、蚕婆婆，都应到科学庙里去磕头谢神。
segment_7d6f6130c87b7527,Segment,吴稚晖_001_b4c0e810_s0059,Segment,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0059,,"们还怕麻烦，贪图省事，不顾伤天害理罢了。却已不是我们没有办法。有了办法，自然将来蚕国里的浩劫，可以避免。将来恒河沙数的蚕公公、蚕婆婆，都应到科学庙里去磕头谢神。我想我们暂时承认牛乳羊毛破茧，于牛于羊于蚕，为最是无用，他的不关痛痒，几同金石一般。但做起我们衣食的供给来，又最是得力。我们倘要不看见相斫世界，我们如何不在科学上努力，把研究科学，看做宇宙间第一义务呢？

第四条的，例如死体遗蜕：这个但拿我们人来说，不必多赘。人死七日不殓，便蛆出于户。足见第一把我们的废物，先可做蛆的美餐，真是惠而不费。照例不给为蛆粮，亦可得油若干，提盐若干，骨灰充肥料若干，我亦何为而不许？而且纵使竟费材木，并灾土石，建筑了山陵，亦不过早晚之间，毕竟是虫蚁之点心。倘投牒阎罗王，讼将来的虫蚁为相斫，阎罗王必掷状地下，命牛头马面扶出。所以这个死体遗蜕，当然确可承认为无用之物。但此种品物，什八九皆有碍卫生，不合我们供给。除是科学家能消毒利用，则巨额之废物甚可惜矣。所以也是念念不忘了科学。

至此而我清风明月的吃饭人生观，略已说明。我们再来生小孩，造百姓。

#### （乙）神工鬼斧的生小孩人生观

把生小孩子，着个神工鬼斧四字，这个题目，就使不算七扯八扭，无理得可笑；便被冬烘先生看做生小孩是名词，加上神工鬼斧的形容词，也就无赖得可以。他定然大吃一惊，预料这神工鬼斧般，生出来的小孩，决非区区徐树铮或吴佩孚。"
segment_2f45605342bfaf9d,Segment,吴稚晖_001_b4c0e810_s0060,Segment,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0060,,"扯八扭，无理得可笑；便被冬烘先生看做生小孩是名词，加上神工鬼斧的形容词，也就无赖得可以。他定然大吃一惊，预料这神工鬼斧般，生出来的小孩，决非区区徐树铮或吴佩孚。也不像止是楚霸王同拿破仑。至少定是托塔天王或是齐天大圣。这真被他猜得糟了。然冬烘先生的天人化，犹可说也。最怕是被新文化少年去看做神秘化，以为生小孩确有神工鬼斧的奇妙，那就更糟。这就不可不在未入正文之先，百忙中插说几句。

生小孩的一件事，决连不上什么神工鬼斧。生小孩是止是宇宙变动的绵延。狭言之，又止是宇宙万有各个自己的绵延。例如人爸爸，人妈妈，生个人小孩，便是人在六百万年中，绵延六十万次，如是而已。宇宙万有各个的绵延，并不用绝对相同的一种方式。假如下生动物，阴阳便寄于一体，并不需有“他”又有“伊”。我想阴阳具于一体，难免容易缃缊，容易醇化，消耗过频，母体亦就容易涅槃。我们为慎重生命起见，渐渐各自把阴阳两性，随宜排除，减杀其醇化。或偏排阴性者，至于阴性由不发达而沦灭。偏排阳性者，阳性亦积久渐失。于是甲则偏存阴性，乙则偏存阳性，及缃缊洋溢，有需于醇化，必得两物相遇，方可实行。其实恰可救济早衰，得生命之向上。此当为动物进化的最巨一阶级。质言之，恰如照相显影药水，甲贮一瓶，乙贮一瓶，可经久不败。临时配合，功用以显，而转瞬亦遂变性，以至于无用。设平时亦甲乙共和一瓶，便无法持久。所以“他”也者，不过甲瓶贮精虫者也。"
